cod_parroquia,provincia,canton,parroquia,direccion_busqueda,lat,lon
160165,PASTAZA,PASTAZA,VERACRUZ,"VERACRUZ, PASTAZA, PASTAZA, Ecuador",-1.5060596,-77.9053182
160166,PASTAZA,PASTAZA,EL TRIUNFO,"EL TRIUNFO, PASTAZA, PASTAZA, Ecuador",-1.4296097,-77.76809519999999
160250,PASTAZA,MERA,MERA,"MERA, MERA, PASTAZA, Ecuador",-1.4624412,-78.1123092
160251,PASTAZA,MERA,MADRE TIERRA,"MADRE TIERRA, MERA, PASTAZA, Ecuador",-1.6204359,-77.99670429999999
160252,PASTAZA,MERA,SHELL,"SHELL, MERA, PASTAZA, Ecuador",-1.49983,-78.0623403
160350,PASTAZA,SANTA CLARA,SANTA CLARA,"SANTA CLARA, SANTA CLARA, PASTAZA, Ecuador",-1.2662961,-77.886746
160351,PASTAZA,SANTA CLARA,SAN JOSÉ,"SAN JOSÉ, SANTA CLARA, PASTAZA, Ecuador",-1.2791169,-77.85959629999999
160450,PASTAZA,ARAJUNO,ARAJUNO,"ARAJUNO, ARAJUNO, PASTAZA, Ecuador",-1.241342,-77.68135099999999
160451,PASTAZA,ARAJUNO,CURARAY,"CURARAY, ARAJUNO, PASTAZA, Ecuador",-1.241342,-77.68135099999999
170150,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,QUITO,"QUITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2232523,-78.5141064
170150,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,QUITO,"QUITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2232523,-78.5141064
170150,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,QUITO,"QUITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2232523,-78.5141064
170150,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,QUITO,"QUITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2232523,-78.5141064
170150,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,QUITO,"QUITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2232523,-78.5141064
170150,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,QUITO,"QUITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2232523,-78.5141064
170150,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,QUITO,"QUITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2232523,-78.5141064
170150,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,QUITO,"QUITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2232523,-78.5141064
170150,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,QUITO,"QUITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2232523,-78.5141064
170150,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,QUITO,"QUITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2232523,-78.5141064
170150,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,QUITO,"QUITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2232523,-78.5141064
170150,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,QUITO,"QUITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2232523,-78.5141064
170150,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,QUITO,"QUITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2232523,-78.5141064
170150,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,QUITO,"QUITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2232523,-78.5141064
170150,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,QUITO,"QUITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2232523,-78.5141064
170150,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,QUITO,"QUITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2232523,-78.5141064
170150,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,QUITO,"QUITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2232523,-78.5141064
170150,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,QUITO,"QUITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2232523,-78.5141064
170150,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,QUITO,"QUITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2232523,-78.5141064
170150,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,QUITO,"QUITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2232523,-78.5141064
170150,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,QUITO,"QUITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2232523,-78.5141064
170150,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,QUITO,"QUITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2232523,-78.5141064
170150,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,QUITO,"QUITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2232523,-78.5141064
170150,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,QUITO,"QUITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2232523,-78.5141064
170150,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,QUITO,"QUITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2232523,-78.5141064
170150,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,QUITO,"QUITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2232523,-78.5141064
170150,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,QUITO,"QUITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2232523,-78.5141064
170150,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,QUITO,"QUITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2232523,-78.5141064
170150,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,QUITO,"QUITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2232523,-78.5141064
170150,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,QUITO,"QUITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2232523,-78.5141064
170150,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,QUITO,"QUITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2232523,-78.5141064
170150,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,QUITO,"QUITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2232523,-78.5141064
170151,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,ALANGASÍ,"ALANGASÍ, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2981009,-78.4354042
170152,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,AMAGUAÑA,"AMAGUAÑA, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.3796676,-78.50401590000001
170153,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,ATAHUALPA,"ATAHUALPA, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.1838765,-78.4910432
170154,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,CALACALÍ,"CALACALÍ, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",0.0011424,-78.51638940000001
170155,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,CALDERÓN,"CALDERÓN, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.0891264,-78.42804799999999
170156,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,CONOCOTO,"CONOCOTO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.3069491,-78.5018999
170157,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,CUMBAYÁ,"CUMBAYÁ, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2107252,-78.44108949999999
170158,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,CHAVEZPAMBA,"CHAVEZPAMBA, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",0.1235313,-78.41266
170159,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,CHECA,"CHECA, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.1257803,-78.3187871
170160,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,EL QUINCHE,"EL QUINCHE, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.1108838,-78.2945939
170161,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,GUALEA,"GUALEA, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",0.084993,-78.74105899999999
170162,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,GUANGOPOLO,"GUANGOPOLO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.235456,-78.4475986
170163,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,GUAYLLABAMBA,"GUAYLLABAMBA, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.0639882,-78.3500875
170164,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,LA MERCED,"LA MERCED, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2203699,-78.3699546
170165,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,LLANO CHICO,"LLANO CHICO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.1304207,-78.44393199999999
170166,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,LLOA,"LLOA, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.25,-78.583333
170168,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,NANEGAL,"NANEGAL, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",0.1312869,-78.67643799999999
170169,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,NANEGALITO,"NANEGALITO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",0.062176,-78.682022
170170,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,NAYÓN,"NAYÓN, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.1577503,-78.438969
170171,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,NONO,"NONO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.0669014,-78.5767311
170172,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,PACTO,"PACTO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",0.142885,-78.800827
170174,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,PERUCHO,"PERUCHO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",0.1120796,-78.4211897
170175,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,PIFO,"PIFO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.2320259,-78.3369554
170176,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,PÍNTAG,"PÍNTAG, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.374058,-78.3700011
170177,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,POMASQUI,"POMASQUI, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.0400918,-78.4549279
170178,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,PUÉLLARO,"PUÉLLARO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",0.06666699999999999,-78.39999999999999
170179,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,PUEMBO,"PUEMBO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.155602,-78.37284559999999
170180,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,SAN ANTONIO,"SAN ANTONIO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",0.0045685,-78.44677449999999
170181,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,SAN JOSÉ DE MINAS,"SAN JOSÉ DE MINAS, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",0.2015796,-78.49792479999999
170183,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,TABABELA,"TABABELA, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.1899625,-78.3387683
170184,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,TUMBACO,"TUMBACO, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.210691,-78.39559860000001
170185,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,YARUQUÍ,"YARUQUÍ, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.1670362,-78.3187871
170186,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,ZÁMBIZA,"ZÁMBIZA, DISTRITO METROPOLITANO DE QUITO, PICHINCHA, Ecuador",-0.1499043,-78.43682559999999
170250,PICHINCHA,CAYAMBE,CAYAMBE,"CAYAMBE, CAYAMBE, PICHINCHA, Ecuador",0.0425351,-78.1458804
170251,PICHINCHA,CAYAMBE,ASCÁZUBI,"ASCÁZUBI, CAYAMBE, PICHINCHA, Ecuador",0.0413943,-78.1439359
170252,PICHINCHA,CAYAMBE,CANGAHUA,"CANGAHUA, CAYAMBE, PICHINCHA, Ecuador",-0.09137329999999999,-78.13363799999999
170253,PICHINCHA,CAYAMBE,OLMEDO,"OLMEDO, CAYAMBE, PICHINCHA, Ecuador",0.0425351,-78.1458804
170254,PICHINCHA,CAYAMBE,OTÓN,"OTÓN, CAYAMBE, PICHINCHA, Ecuador",-0.0228324,-78.2533102
170255,PICHINCHA,CAYAMBE,SANTA ROSA DE CUZUBAMBA,"SANTA ROSA DE CUZUBAMBA, CAYAMBE, PICHINCHA, Ecuador",-0.0411118,-78.27608939999999
170256,PICHINCHA,CAYAMBE,SAN JOSÉ DE AYORA,"SAN JOSÉ DE AYORA, CAYAMBE, PICHINCHA, Ecuador",0.0547881,-78.0880129
170257,PICHINCHA,CAYAMBE,JUAN MONTALVO,"JUAN MONTALVO, CAYAMBE, PICHINCHA, Ecuador",0.0396012,-78.1419877
170350,PICHINCHA,MEJÍA,MACHACHI,"MACHACHI, MEJÍA, PICHINCHA, Ecuador",-0.5114002,-78.567019
170351,PICHINCHA,MEJÍA,ALOAG,"ALOAG, MEJÍA, PICHINCHA, Ecuador",-0.4662819,-78.5839957
170352,PICHINCHA,MEJÍA,ALOASÍ,"ALOASÍ, MEJÍA, PICHINCHA, Ecuador",-0.5188564,-78.5845374
170353,PICHINCHA,MEJÍA,CUTUGLAHUA,"CUTUGLAHUA, MEJÍA, PICHINCHA, Ecuador",-0.376612,-78.5547283
170354,PICHINCHA,MEJÍA,EL CHAUPI,"EL CHAUPI, MEJÍA, PICHINCHA, Ecuador",-0.6018813,-78.6420014
170355,PICHINCHA,MEJÍA,MANUEL CORNEJO ASTORGA,"MANUEL CORNEJO ASTORGA, MEJÍA, PICHINCHA, Ecuador",-0.4046521,-78.792953
170356,PICHINCHA,MEJÍA,TAMBILLO,"TAMBILLO, MEJÍA, PICHINCHA, Ecuador",-0.4066126,-78.5462098
170357,PICHINCHA,MEJÍA,UYUMBICHO,"UYUMBICHO, MEJÍA, PICHINCHA, Ecuador",-0.4181156,-78.5149691
170450,PICHINCHA,PEDRO MONCAYO,TABACUNDO,"TABACUNDO, PEDRO MONCAYO, PICHINCHA, Ecuador",0.0411016,-78.20773679999999
170451,PICHINCHA,PEDRO MONCAYO,LA ESPERANZA,"LA ESPERANZA, PEDRO MONCAYO, PICHINCHA, Ecuador",0.05939329999999999,-78.2533102
170452,PICHINCHA,PEDRO MONCAYO,MALCHINGUÍ,"MALCHINGUÍ, PEDRO MONCAYO, PICHINCHA, Ecuador",0.0456947,-78.3500875
170453,PICHINCHA,PEDRO MONCAYO,TOCACHI,"TOCACHI, PEDRO MONCAYO, PICHINCHA, Ecuador",0.0456872,-78.30455649999999
170454,PICHINCHA,PEDRO MONCAYO,TUPIGACHI,"TUPIGACHI, PEDRO MONCAYO, PICHINCHA, Ecuador",0.1005438,-78.1906417
170550,PICHINCHA,RUMIÑAHUI,SANGOLQUÍ,"SANGOLQUÍ, RUMIÑAHUI, PICHINCHA, Ecuador",-0.278066,-78.5398204
170550,PICHINCHA,RUMIÑAHUI,SANGOLQUÍ,"SANGOLQUÍ, RUMIÑAHUI, PICHINCHA, Ecuador",-0.278066,-78.5398204
170550,PICHINCHA,RUMIÑAHUI,SANGOLQUÍ,"SANGOLQUÍ, RUMIÑAHUI, PICHINCHA, Ecuador",-0.278066,-78.5398204
170550,PICHINCHA,RUMIÑAHUI,SANGOLQUÍ,"SANGOLQUÍ, RUMIÑAHUI, PICHINCHA, Ecuador",-0.278066,-78.5398204
170551,PICHINCHA,RUMIÑAHUI,COTOGCHOA,"COTOGCHOA, RUMIÑAHUI, PICHINCHA, Ecuador",-0.3810971,-78.4581434
170552,PICHINCHA,RUMIÑAHUI,RUMIPAMBA,"RUMIPAMBA, RUMIÑAHUI, PICHINCHA, Ecuador",-0.1767318,-78.49388139999999
170750,PICHINCHA,SAN MIGUEL DE LOS BANCOS,SAN MIGUEL DE LOS BANCOS,"SAN MIGUEL DE LOS BANCOS, SAN MIGUEL DE LOS BANCOS, PICHINCHA, Ecuador",0.0226796,-78.8948394
170751,PICHINCHA,SAN MIGUEL DE LOS BANCOS,MINDO,"MINDO, SAN MIGUEL DE LOS BANCOS, PICHINCHA, Ecuador",-0.048717,-78.775198
170850,PICHINCHA,PEDRO VICENTE MALDONADO,PEDRO VICENTE MALDONADO,"PEDRO VICENTE MALDONADO, PEDRO VICENTE MALDONADO, PICHINCHA, Ecuador",0.0813445,-79.0489685
170950,PICHINCHA,PUERTO QUITO,PUERTO QUITO,"PUERTO QUITO, PUERTO QUITO, PICHINCHA, Ecuador",0.116667,-79.266667
180150,TUNGURAHUA,AMBATO,AMBATO,"AMBATO, AMBATO, TUNGURAHUA, Ecuador",-1.2543408,-78.62285039999999
180150,TUNGURAHUA,AMBATO,AMBATO,"AMBATO, AMBATO, TUNGURAHUA, Ecuador",-1.2543408,-78.62285039999999
180150,TUNGURAHUA,AMBATO,AMBATO,"AMBATO, AMBATO, TUNGURAHUA, Ecuador",-1.2543408,-78.62285039999999
180150,TUNGURAHUA,AMBATO,AMBATO,"AMBATO, AMBATO, TUNGURAHUA, Ecuador",-1.2543408,-78.62285039999999
180150,TUNGURAHUA,AMBATO,AMBATO,"AMBATO, AMBATO, TUNGURAHUA, Ecuador",-1.2543408,-78.62285039999999
180150,TUNGURAHUA,AMBATO,AMBATO,"AMBATO, AMBATO, TUNGURAHUA, Ecuador",-1.2543408,-78.62285039999999
180150,TUNGURAHUA,AMBATO,AMBATO,"AMBATO, AMBATO, TUNGURAHUA, Ecuador",-1.2543408,-78.62285039999999
180150,TUNGURAHUA,AMBATO,AMBATO,"AMBATO, AMBATO, TUNGURAHUA, Ecuador",-1.2543408,-78.62285039999999
180150,TUNGURAHUA,AMBATO,AMBATO,"AMBATO, AMBATO, TUNGURAHUA, Ecuador",-1.2543408,-78.62285039999999
180151,TUNGURAHUA,AMBATO,AMBATILLO,"AMBATILLO, AMBATO, TUNGURAHUA, Ecuador",-1.2214874,-78.66256700000001
180152,TUNGURAHUA,AMBATO,ATAHUALPA,"ATAHUALPA, AMBATO, TUNGURAHUA, Ecuador",-1.2118146,-78.6058242
180153,TUNGURAHUA,AMBATO,AUGUSTO N. MARTÍNEZ,"AUGUSTO N. MARTÍNEZ, AMBATO, TUNGURAHUA, Ecuador",-1.228052,-78.6273959
180154,TUNGURAHUA,AMBATO,CONSTANTINO FERNÁNDEZ,"CONSTANTINO FERNÁNDEZ, AMBATO, TUNGURAHUA, Ecuador",-1.193104,-78.6398737
180155,TUNGURAHUA,AMBATO,HUACHI GRANDE,"HUACHI GRANDE, AMBATO, TUNGURAHUA, Ecuador",-1.3075411,-78.6384552
180156,TUNGURAHUA,AMBATO,IZAMBA,"IZAMBA, AMBATO, TUNGURAHUA, Ecuador",-1.2508841,-78.62514019999999
180157,TUNGURAHUA,AMBATO,JUAN BENIGNO VELA,"JUAN BENIGNO VELA, AMBATO, TUNGURAHUA, Ecuador",-1.2431567,-78.6273085
180158,TUNGURAHUA,AMBATO,MONTALVO,"MONTALVO, AMBATO, TUNGURAHUA, Ecuador",-1.2422233,-78.628778
180159,TUNGURAHUA,AMBATO,PASA,"PASA, AMBATO, TUNGURAHUA, Ecuador",-1.2543408,-78.62285039999999
180160,TUNGURAHUA,AMBATO,PICAIHUA,"PICAIHUA, AMBATO, TUNGURAHUA, Ecuador",-1.2760056,-78.585247
180161,TUNGURAHUA,AMBATO,PILAGÜÍN,"PILAGÜÍN, AMBATO, TUNGURAHUA, Ecuador",-1.299677,-78.7277814
180162,TUNGURAHUA,AMBATO,QUISAPINCHA,"QUISAPINCHA, AMBATO, TUNGURAHUA, Ecuador",-1.2369227,-78.686673
180163,TUNGURAHUA,AMBATO,SAN BARTOLOMÉ DE PINLLO,"SAN BARTOLOMÉ DE PINLLO, AMBATO, TUNGURAHUA, Ecuador",-1.2096381,-78.64838429999999
180164,TUNGURAHUA,AMBATO,SAN FERNANDO,"SAN FERNANDO, AMBATO, TUNGURAHUA, Ecuador",-1.265506,-78.7462038
180165,TUNGURAHUA,AMBATO,SANTA ROSA,"SANTA ROSA, AMBATO, TUNGURAHUA, Ecuador",-1.2543408,-78.62285039999999
180166,TUNGURAHUA,AMBATO,TOTORAS,"TOTORAS, AMBATO, TUNGURAHUA, Ecuador",-1.3156615,-78.6058242
180167,TUNGURAHUA,AMBATO,CUNCHIBAMBA,"CUNCHIBAMBA, AMBATO, TUNGURAHUA, Ecuador",-1.1364087,-78.5944718
180168,TUNGURAHUA,AMBATO,UNAMUNCHO,"UNAMUNCHO, AMBATO, TUNGURAHUA, Ecuador",-1.1646515,-78.5944718
180250,TUNGURAHUA,BAÑOS DE AGUA SANTA,BAÑOS,"BAÑOS, BAÑOS DE AGUA SANTA, TUNGURAHUA, Ecuador",-1.3952057,-78.4245868
180251,TUNGURAHUA,BAÑOS DE AGUA SANTA,LLIGUA,"LLIGUA, BAÑOS DE AGUA SANTA, TUNGURAHUA, Ecuador",-1.39042,-78.42410300000002
180252,TUNGURAHUA,BAÑOS DE AGUA SANTA,RÍO NEGRO,"RÍO NEGRO, BAÑOS DE AGUA SANTA, TUNGURAHUA, Ecuador",-1.408801,-78.19277869999999
180253,TUNGURAHUA,BAÑOS DE AGUA SANTA,RÍO VERDE,"RÍO VERDE, BAÑOS DE AGUA SANTA, TUNGURAHUA, Ecuador",-1.40344,-78.30099849999999
180254,TUNGURAHUA,BAÑOS DE AGUA SANTA,ULBA,"ULBA, BAÑOS DE AGUA SANTA, TUNGURAHUA, Ecuador",-1.3962203,-78.3941767
180350,TUNGURAHUA,CEVALLOS,CEVALLOS,"CEVALLOS, CEVALLOS, TUNGURAHUA, Ecuador",-1.3547187,-78.6157565
180450,TUNGURAHUA,MOCHA,MOCHA,"MOCHA, MOCHA, TUNGURAHUA, Ecuador",-1.4249326,-78.6909263
180451,TUNGURAHUA,MOCHA,PINGUILÍ,"PINGUILÍ, MOCHA, TUNGURAHUA, Ecuador",-1.3938154,-78.6256878
180550,TUNGURAHUA,PATATE,PATATE,"PATATE, PATATE, TUNGURAHUA, Ecuador",-1.3128375,-78.50644729999999
180551,TUNGURAHUA,PATATE,EL TRIUNFO,"EL TRIUNFO, PATATE, TUNGURAHUA, Ecuador",-1.3,-78.39999999999999
180552,TUNGURAHUA,PATATE,LOS ANDES,"LOS ANDES, PATATE, TUNGURAHUA, Ecuador",-1.3128375,-78.50644729999999
180553,TUNGURAHUA,PATATE,SUCRE,"SUCRE, PATATE, TUNGURAHUA, Ecuador",-1.264,-78.49429300000001
180650,TUNGURAHUA,QUERO,QUERO,"QUERO, QUERO, TUNGURAHUA, Ecuador",-1.4339004,-78.5887951
180651,TUNGURAHUA,QUERO,RUMIPAMBA,"RUMIPAMBA, QUERO, TUNGURAHUA, Ecuador",-1.457808,-78.6285252
180652,TUNGURAHUA,QUERO,YANAYACU MOCHAPATA,"YANAYACU MOCHAPATA, QUERO, TUNGURAHUA, Ecuador",-1.4354498,-78.66114879999999
180750,TUNGURAHUA,SAN PEDRO DE PELILEO,PELILEO,"PELILEO, SAN PEDRO DE PELILEO, TUNGURAHUA, Ecuador",-1.3484073,-78.5320107
180750,TUNGURAHUA,SAN PEDRO DE PELILEO,PELILEO,"PELILEO, SAN PEDRO DE PELILEO, TUNGURAHUA, Ecuador",-1.3484073,-78.5320107
180751,TUNGURAHUA,SAN PEDRO DE PELILEO,BENÍTEZ,"BENÍTEZ, SAN PEDRO DE PELILEO, TUNGURAHUA, Ecuador",-1.334697,-78.5652802
180752,TUNGURAHUA,SAN PEDRO DE PELILEO,BOLÍVAR,"BOLÍVAR, SAN PEDRO DE PELILEO, TUNGURAHUA, Ecuador",-1.3282236,-78.5341286
180753,TUNGURAHUA,SAN PEDRO DE PELILEO,COTALÓ,"COTALÓ, SAN PEDRO DE PELILEO, TUNGURAHUA, Ecuador",-1.4240225,-78.509288
180754,TUNGURAHUA,SAN PEDRO DE PELILEO,CHIQUICHA,"CHIQUICHA, SAN PEDRO DE PELILEO, TUNGURAHUA, Ecuador",-1.3301374,-78.5426602
180755,TUNGURAHUA,SAN PEDRO DE PELILEO,EL ROSARIO,"EL ROSARIO, SAN PEDRO DE PELILEO, TUNGURAHUA, Ecuador",-1.29561,-78.567078
180756,TUNGURAHUA,SAN PEDRO DE PELILEO,GARCÍA MORENO,"GARCÍA MORENO, SAN PEDRO DE PELILEO, TUNGURAHUA, Ecuador",-1.3289839,-78.5291795
180757,TUNGURAHUA,SAN PEDRO DE PELILEO,GUAMBALÓ,"GUAMBALÓ, SAN PEDRO DE PELILEO, TUNGURAHUA, Ecuador",-1.3933412,-78.5291706
180758,TUNGURAHUA,SAN PEDRO DE PELILEO,SALASACA,"SALASACA, SAN PEDRO DE PELILEO, TUNGURAHUA, Ecuador",-1.3214443,-78.5788601
180850,TUNGURAHUA,SANTIAGO DE PÍLLARO,PÍLLARO,"PÍLLARO, SANTIAGO DE PÍLLARO, TUNGURAHUA, Ecuador",-1.17442,-78.54361519999999
180850,TUNGURAHUA,SANTIAGO DE PÍLLARO,PÍLLARO,"PÍLLARO, SANTIAGO DE PÍLLARO, TUNGURAHUA, Ecuador",-1.17442,-78.54361519999999
180851,TUNGURAHUA,SANTIAGO DE PÍLLARO,BAQUERIZO MORENO,"BAQUERIZO MORENO, SANTIAGO DE PÍLLARO, TUNGURAHUA, Ecuador",-1.215918,-78.4638274
180852,TUNGURAHUA,SANTIAGO DE PÍLLARO,EMILIO MARÍA TERÁN,"EMILIO MARÍA TERÁN, SANTIAGO DE PÍLLARO, TUNGURAHUA, Ecuador",-1.2302816,-78.5149691
180853,TUNGURAHUA,SANTIAGO DE PÍLLARO,MARCOS ESPINEL,"MARCOS ESPINEL, SANTIAGO DE PÍLLARO, TUNGURAHUA, Ecuador",-1.174037,-78.523697
