provincia,canton,cod_parroquia,parroquia,ym,cluster_id,total_eventos
AZUAY,CAMILO PONCE ENRIQUEZ,11550,"CAMILO PONCE ENRIQUEZ, CABECERA CANTONAL",2025-06,1,7
AZUAY,CAMILO PONCE ENRIQUEZ,11550,"CAMILO PONCE ENRIQUEZ, CABECERA CANTONAL",2025-07,1,5
AZUAY,CUENCA,10150,"CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.",2025-01,2,116
AZUAY,CUENCA,10150,"CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.",2025-02,2,123
AZUAY,CUENCA,10150,"CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.",2025-03,2,131
AZUAY,CUENCA,10150,"CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.",2025-04,2,141
AZUAY,CUENCA,10150,"CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.",2025-05,2,160
AZUAY,CUENCA,10150,"CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.",2025-06,2,148
AZUAY,CUENCA,10150,"CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.",2025-07,2,143
AZUAY,CUENCA,10150,"CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.",2025-08,2,171
AZUAY,CUENCA,10150,"CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.",2025-09,2,161
AZUAY,CUENCA,10150,"CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.",2025-10,2,164
AZUAY,CUENCA,10151,BANOS,2025-01,1,5
AZUAY,CUENCA,10151,BANOS,2025-02,1,7
AZUAY,CUENCA,10151,BANOS,2025-04,1,5
AZUAY,CUENCA,10151,BANOS,2025-05,1,6
AZUAY,CUENCA,10151,BANOS,2025-06,1,7
AZUAY,CUENCA,10151,BANOS,2025-07,1,10
AZUAY,CUENCA,10151,BANOS,2025-10,1,6
AZUAY,CUENCA,10162,RICAURTE,2025-01,1,5
AZUAY,CUENCA,10162,RICAURTE,2025-03,1,6
AZUAY,CUENCA,10162,RICAURTE,2025-05,1,7
AZUAY,CUENCA,10162,RICAURTE,2025-08,1,6
AZUAY,CUENCA,10162,RICAURTE,2025-09,1,6
AZUAY,CUENCA,10165,SAYAUSI,2025-08,1,5
AZUAY,CUENCA,10167,SININCAY,2025-06,1,5
AZUAY,CUENCA,10167,SININCAY,2025-10,1,6
AZUAY,CUENCA,10169,TURI,2025-02,1,6
AZUAY,CUENCA,10169,TURI,2025-04,1,5
AZUAY,CUENCA,10170,VALLE,2025-01,1,5
AZUAY,CUENCA,10170,VALLE,2025-03,1,5
AZUAY,CUENCA,10170,VALLE,2025-07,1,5
AZUAY,CUENCA,10170,VALLE,2025-08,1,5
AZUAY,GUALACEO,10350,"GUALACEO, CABECERA CANTONAL",2025-01,1,7
AZUAY,GUALACEO,10350,"GUALACEO, CABECERA CANTONAL",2025-02,1,7
AZUAY,GUALACEO,10350,"GUALACEO, CABECERA CANTONAL",2025-05,1,5
AZUAY,GUALACEO,10350,"GUALACEO, CABECERA CANTONAL",2025-06,1,5
AZUAY,GUALACEO,10350,"GUALACEO, CABECERA CANTONAL",2025-10,1,5
AZUAY,NABON,10450,"NABON, CABECERA CANTONAL",2025-07,1,5
AZUAY,SANTA ISABEL,10850,"SANTA ISABEL (CHAGUARURCO), CABECERA CANTONAL",2025-01,1,5
BOLIVAR,CALUMA,20650,"CALUMA, CABECERA CANTONAL",2025-05,1,10
BOLIVAR,CALUMA,20650,"CALUMA, CABECERA CANTONAL",2025-07,1,5
BOLIVAR,CALUMA,20650,"CALUMA, CABECERA CANTONAL",2025-08,1,5
BOLIVAR,ECHEANDIA,20450,"ECHEANDIA, CABECERA CANTONAL",2025-01,1,9
BOLIVAR,ECHEANDIA,20450,"ECHEANDIA, CABECERA CANTONAL",2025-02,1,6
BOLIVAR,ECHEANDIA,20450,"ECHEANDIA, CABECERA CANTONAL",2025-03,1,8
BOLIVAR,ECHEANDIA,20450,"ECHEANDIA, CABECERA CANTONAL",2025-06,1,8
BOLIVAR,ECHEANDIA,20450,"ECHEANDIA, CABECERA CANTONAL",2025-07,1,6
BOLIVAR,ECHEANDIA,20450,"ECHEANDIA, CABECERA CANTONAL",2025-09,1,5
BOLIVAR,ECHEANDIA,20450,"ECHEANDIA, CABECERA CANTONAL",2025-10,1,5
BOLIVAR,GUARANDA,20150,"GUARANDA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-01,1,7
BOLIVAR,GUARANDA,20150,"GUARANDA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-02,1,23
BOLIVAR,GUARANDA,20150,"GUARANDA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-03,2,28
BOLIVAR,GUARANDA,20150,"GUARANDA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-04,1,12
BOLIVAR,GUARANDA,20150,"GUARANDA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-05,2,19
BOLIVAR,GUARANDA,20150,"GUARANDA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-06,1,12
BOLIVAR,GUARANDA,20150,"GUARANDA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-07,1,9
BOLIVAR,GUARANDA,20150,"GUARANDA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-08,1,14
BOLIVAR,GUARANDA,20150,"GUARANDA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-09,1,9
BOLIVAR,GUARANDA,20150,"GUARANDA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-10,1,16
BOLIVAR,SAN MIGUEL,20550,"SAN MIGUEL, CABECERA CANTONAL",2025-03,1,6
BOLIVAR,SAN MIGUEL,20550,"SAN MIGUEL, CABECERA CANTONAL",2025-07,1,5
CANAR,AZOGUES,30150,"AZOGUES, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-01,1,20
CANAR,AZOGUES,30150,"AZOGUES, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-02,1,19
CANAR,AZOGUES,30150,"AZOGUES, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-03,1,21
CANAR,AZOGUES,30150,"AZOGUES, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-04,2,28
CANAR,AZOGUES,30150,"AZOGUES, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-05,2,27
CANAR,AZOGUES,30150,"AZOGUES, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-06,2,28
CANAR,AZOGUES,30150,"AZOGUES, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-07,1,14
CANAR,AZOGUES,30150,"AZOGUES, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-08,1,24
CANAR,AZOGUES,30150,"AZOGUES, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-09,2,26
CANAR,AZOGUES,30150,"AZOGUES, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-10,2,22
CANAR,AZOGUES,30154,JAVIER LOYOLA (CHUQUIPATA),2025-03,1,7
CANAR,AZOGUES,30154,JAVIER LOYOLA (CHUQUIPATA),2025-08,1,5
CANAR,AZOGUES,30154,JAVIER LOYOLA (CHUQUIPATA),2025-10,1,5
CANAR,BIBLIAN,30250,"BIBLIAN, CABECERA CANTONAL",2025-08,1,9
CANAR,CANAR,30350,"CANAR, CABECERA CANTONAL",2025-05,1,5
CANAR,CANAR,30350,"CANAR, CABECERA CANTONAL",2025-06,1,9
CANAR,LA TRONCAL,30450,"LA TRONCAL, CABECERA CANTONAL",2025-01,1,20
CANAR,LA TRONCAL,30450,"LA TRONCAL, CABECERA CANTONAL",2025-02,1,22
CANAR,LA TRONCAL,30450,"LA TRONCAL, CABECERA CANTONAL",2025-03,1,14
CANAR,LA TRONCAL,30450,"LA TRONCAL, CABECERA CANTONAL",2025-04,2,21
CANAR,LA TRONCAL,30450,"LA TRONCAL, CABECERA CANTONAL",2025-05,2,33
CANAR,LA TRONCAL,30450,"LA TRONCAL, CABECERA CANTONAL",2025-06,2,31
CANAR,LA TRONCAL,30450,"LA TRONCAL, CABECERA CANTONAL",2025-07,2,22
CANAR,LA TRONCAL,30450,"LA TRONCAL, CABECERA CANTONAL",2025-08,2,26
CANAR,LA TRONCAL,30450,"LA TRONCAL, CABECERA CANTONAL",2025-09,2,24
CANAR,LA TRONCAL,30450,"LA TRONCAL, CABECERA CANTONAL",2025-10,1,16
CARCHI,MONTUFAR,40550,"SAN GABRIEL, CABECERA CANTONAL",2025-01,1,5
CARCHI,MONTUFAR,40550,"SAN GABRIEL, CABECERA CANTONAL",2025-02,1,5
CARCHI,MONTUFAR,40550,"SAN GABRIEL, CABECERA CANTONAL",2025-03,1,5
CARCHI,MONTUFAR,40550,"SAN GABRIEL, CABECERA CANTONAL",2025-04,1,8
CARCHI,MONTUFAR,40550,"SAN GABRIEL, CABECERA CANTONAL",2025-06,1,8
CARCHI,MONTUFAR,40550,"SAN GABRIEL, CABECERA CANTONAL",2025-07,1,7
CARCHI,MONTUFAR,40550,"SAN GABRIEL, CABECERA CANTONAL",2025-08,1,5
CARCHI,SAN PEDRO DE HUACA,40650,"HUACA, CABECERA CANTONAL",2025-01,1,5
CARCHI,TULCAN,40150,"TULCAN, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-01,2,43
CARCHI,TULCAN,40150,"TULCAN, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-02,2,36
CARCHI,TULCAN,40150,"TULCAN, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-03,2,39
CARCHI,TULCAN,40150,"TULCAN, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-04,2,33
CARCHI,TULCAN,40150,"TULCAN, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-05,2,29
CARCHI,TULCAN,40150,"TULCAN, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-06,2,44
CARCHI,TULCAN,40150,"TULCAN, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-07,2,27
CARCHI,TULCAN,40150,"TULCAN, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-08,2,35
CARCHI,TULCAN,40150,"TULCAN, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-09,2,36
CARCHI,TULCAN,40150,"TULCAN, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-10,2,29
CARCHI,TULCAN,40153,JULIO ANDRADE (OREJUELA),2025-01,1,7
CARCHI,TULCAN,40153,JULIO ANDRADE (OREJUELA),2025-06,1,6
CARCHI,TULCAN,40153,JULIO ANDRADE (OREJUELA),2025-09,1,6
CHIMBORAZO,ALAUSI,60250,"ALAUSI, CABECERA CANTONAL",2025-06,1,5
CHIMBORAZO,CHAMBO,60450,"CHAMBO, CABECERA CANTONAL",2025-01,1,5
CHIMBORAZO,CHAMBO,60450,"CHAMBO, CABECERA CANTONAL",2025-04,1,5
CHIMBORAZO,CHUNCHI,60550,"CHUNCHI, CABECERA CANTONAL",2025-07,1,6
CHIMBORAZO,COLTA,60350,"VILLA LA UNION (CAJABAMBA), CABECERA CANTONAL",2025-03,1,5
CHIMBORAZO,COLTA,60350,"VILLA LA UNION (CAJABAMBA), CABECERA CANTONAL",2025-07,1,8
CHIMBORAZO,COLTA,60350,"VILLA LA UNION (CAJABAMBA), CABECERA CANTONAL",2025-09,1,5
CHIMBORAZO,COLTA,60350,"VILLA LA UNION (CAJABAMBA), CABECERA CANTONAL",2025-10,1,5
CHIMBORAZO,CUMANDA,61050,"CUMANDA, CABECERA CANTONAL",2025-01,1,5
CHIMBORAZO,CUMANDA,61050,"CUMANDA, CABECERA CANTONAL",2025-03,1,6
CHIMBORAZO,CUMANDA,61050,"CUMANDA, CABECERA CANTONAL",2025-07,1,5
CHIMBORAZO,GUAMOTE,60650,"GUAMOTE, CABECERA CANTONAL",2025-01,1,5
CHIMBORAZO,GUAMOTE,60650,"GUAMOTE, CABECERA CANTONAL",2025-02,1,5
CHIMBORAZO,GUAMOTE,60650,"GUAMOTE, CABECERA CANTONAL",2025-04,1,5
CHIMBORAZO,GUAMOTE,60650,"GUAMOTE, CABECERA CANTONAL",2025-05,1,5
CHIMBORAZO,GUAMOTE,60650,"GUAMOTE, CABECERA CANTONAL",2025-06,1,6
CHIMBORAZO,GUAMOTE,60650,"GUAMOTE, CABECERA CANTONAL",2025-07,1,7
CHIMBORAZO,GUAMOTE,60650,"GUAMOTE, CABECERA CANTONAL",2025-08,1,6
CHIMBORAZO,GUANO,60750,"GUANO, CABECERA CANTONAL",2025-01,1,11
CHIMBORAZO,GUANO,60750,"GUANO, CABECERA CANTONAL",2025-03,1,15
CHIMBORAZO,GUANO,60750,"GUANO, CABECERA CANTONAL",2025-04,1,11
CHIMBORAZO,GUANO,60750,"GUANO, CABECERA CANTONAL",2025-05,1,9
CHIMBORAZO,GUANO,60750,"GUANO, CABECERA CANTONAL",2025-06,1,10
CHIMBORAZO,GUANO,60750,"GUANO, CABECERA CANTONAL",2025-07,1,12
CHIMBORAZO,GUANO,60750,"GUANO, CABECERA CANTONAL",2025-08,1,6
CHIMBORAZO,GUANO,60750,"GUANO, CABECERA CANTONAL",2025-09,1,8
CHIMBORAZO,GUANO,60754,SAN ANDRES,2025-01,1,6
CHIMBORAZO,GUANO,60754,SAN ANDRES,2025-07,1,7
CHIMBORAZO,PALLATANGA,60850,"PALLATANGA, CABECERA CANTONAL",2025-05,1,5
CHIMBORAZO,PALLATANGA,60850,"PALLATANGA, CABECERA CANTONAL",2025-09,1,5
CHIMBORAZO,RIOBAMBA,60150,"RIOBAMBA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-01,2,124
CHIMBORAZO,RIOBAMBA,60150,"RIOBAMBA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-02,2,130
CHIMBORAZO,RIOBAMBA,60150,"RIOBAMBA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-03,2,123
CHIMBORAZO,RIOBAMBA,60150,"RIOBAMBA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-04,2,172
CHIMBORAZO,RIOBAMBA,60150,"RIOBAMBA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-05,2,136
CHIMBORAZO,RIOBAMBA,60150,"RIOBAMBA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-06,2,126
CHIMBORAZO,RIOBAMBA,60150,"RIOBAMBA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-07,2,125
CHIMBORAZO,RIOBAMBA,60150,"RIOBAMBA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-08,2,107
CHIMBORAZO,RIOBAMBA,60150,"RIOBAMBA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-09,2,117
CHIMBORAZO,RIOBAMBA,60150,"RIOBAMBA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-10,2,128
CHIMBORAZO,RIOBAMBA,60155,LICAN,2025-01,1,5
CHIMBORAZO,RIOBAMBA,60155,LICAN,2025-05,1,5
CHIMBORAZO,RIOBAMBA,60155,LICAN,2025-06,1,5
CHIMBORAZO,RIOBAMBA,60161,SAN LUIS,2025-05,1,6
COTOPAXI,LA MANA,50250,"LA MANA, CABECERA CANTONAL",2025-01,1,5
COTOPAXI,LA MANA,50250,"LA MANA, CABECERA CANTONAL",2025-02,1,11
COTOPAXI,LA MANA,50250,"LA MANA, CABECERA CANTONAL",2025-03,1,19
COTOPAXI,LA MANA,50250,"LA MANA, CABECERA CANTONAL",2025-04,1,13
COTOPAXI,LA MANA,50250,"LA MANA, CABECERA CANTONAL",2025-05,1,9
COTOPAXI,LA MANA,50250,"LA MANA, CABECERA CANTONAL",2025-06,1,10
COTOPAXI,LA MANA,50250,"LA MANA, CABECERA CANTONAL",2025-07,1,15
COTOPAXI,LA MANA,50250,"LA MANA, CABECERA CANTONAL",2025-08,1,5
COTOPAXI,LA MANA,50250,"LA MANA, CABECERA CANTONAL",2025-09,1,10
COTOPAXI,LA MANA,50250,"LA MANA, CABECERA CANTONAL",2025-10,1,9
COTOPAXI,LATACUNGA,50150,"LATACUNGA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-01,2,67
COTOPAXI,LATACUNGA,50150,"LATACUNGA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-02,2,65
COTOPAXI,LATACUNGA,50150,"LATACUNGA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-03,2,89
COTOPAXI,LATACUNGA,50150,"LATACUNGA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-04,2,62
COTOPAXI,LATACUNGA,50150,"LATACUNGA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-05,2,56
COTOPAXI,LATACUNGA,50150,"LATACUNGA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-06,2,72
COTOPAXI,LATACUNGA,50150,"LATACUNGA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-07,2,73
COTOPAXI,LATACUNGA,50150,"LATACUNGA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-08,2,54
COTOPAXI,LATACUNGA,50150,"LATACUNGA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-09,2,68
COTOPAXI,LATACUNGA,50150,"LATACUNGA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-10,2,53
COTOPAXI,LATACUNGA,50152,BELISARIO QUEVEDO (GUANAILIN),2025-03,1,5
COTOPAXI,LATACUNGA,50153,GUAITACAMA (GUAYTACAMA),2025-06,1,5
COTOPAXI,LATACUNGA,50153,GUAITACAMA (GUAYTACAMA),2025-08,1,5
COTOPAXI,LATACUNGA,50156,MULALO,2025-07,1,6
COTOPAXI,LATACUNGA,50159,SAN JUAN DE PASTOCALLE,2025-03,1,5
COTOPAXI,LATACUNGA,50159,SAN JUAN DE PASTOCALLE,2025-07,1,6
COTOPAXI,LATACUNGA,50161,TANICUCHI,2025-01,1,5
COTOPAXI,LATACUNGA,50161,TANICUCHI,2025-02,1,8
COTOPAXI,LATACUNGA,50161,TANICUCHI,2025-03,1,13
COTOPAXI,LATACUNGA,50161,TANICUCHI,2025-05,1,7
COTOPAXI,LATACUNGA,50161,TANICUCHI,2025-06,1,6
COTOPAXI,LATACUNGA,50161,TANICUCHI,2025-07,1,6
COTOPAXI,LATACUNGA,50161,TANICUCHI,2025-08,1,8
COTOPAXI,LATACUNGA,50161,TANICUCHI,2025-09,1,8
COTOPAXI,PUJILI,50450,"PUJILI, CABECERA CANTONAL",2025-01,1,7
COTOPAXI,PUJILI,50450,"PUJILI, CABECERA CANTONAL",2025-02,1,9
COTOPAXI,PUJILI,50450,"PUJILI, CABECERA CANTONAL",2025-03,1,14
COTOPAXI,PUJILI,50450,"PUJILI, CABECERA CANTONAL",2025-05,1,7
COTOPAXI,PUJILI,50450,"PUJILI, CABECERA CANTONAL",2025-06,1,10
COTOPAXI,PUJILI,50450,"PUJILI, CABECERA CANTONAL",2025-07,1,5
COTOPAXI,PUJILI,50450,"PUJILI, CABECERA CANTONAL",2025-08,1,6
COTOPAXI,PUJILI,50450,"PUJILI, CABECERA CANTONAL",2025-09,1,7
COTOPAXI,SALCEDO,50550,"SAN MIGUEL, CABECERA CANTONAL",2025-01,1,7
COTOPAXI,SALCEDO,50550,"SAN MIGUEL, CABECERA CANTONAL",2025-02,1,11
COTOPAXI,SALCEDO,50550,"SAN MIGUEL, CABECERA CANTONAL",2025-03,1,22
COTOPAXI,SALCEDO,50550,"SAN MIGUEL, CABECERA CANTONAL",2025-04,1,11
COTOPAXI,SALCEDO,50550,"SAN MIGUEL, CABECERA CANTONAL",2025-05,1,9
COTOPAXI,SALCEDO,50550,"SAN MIGUEL, CABECERA CANTONAL",2025-06,1,15
COTOPAXI,SALCEDO,50550,"SAN MIGUEL, CABECERA CANTONAL",2025-07,1,20
COTOPAXI,SALCEDO,50550,"SAN MIGUEL, CABECERA CANTONAL",2025-08,1,10
COTOPAXI,SALCEDO,50550,"SAN MIGUEL, CABECERA CANTONAL",2025-09,1,14
COTOPAXI,SALCEDO,50550,"SAN MIGUEL, CABECERA CANTONAL",2025-10,1,6
COTOPAXI,SAQUISILI,50650,"SAQUISILI, CABECERA CANTONAL",2025-01,1,10
COTOPAXI,SAQUISILI,50650,"SAQUISILI, CABECERA CANTONAL",2025-02,1,5
COTOPAXI,SAQUISILI,50650,"SAQUISILI, CABECERA CANTONAL",2025-03,1,9
COTOPAXI,SAQUISILI,50650,"SAQUISILI, CABECERA CANTONAL",2025-05,1,8
COTOPAXI,SAQUISILI,50650,"SAQUISILI, CABECERA CANTONAL",2025-06,1,7
COTOPAXI,SAQUISILI,50650,"SAQUISILI, CABECERA CANTONAL",2025-07,1,9
COTOPAXI,SAQUISILI,50650,"SAQUISILI, CABECERA CANTONAL",2025-08,1,7
COTOPAXI,SAQUISILI,50650,"SAQUISILI, CABECERA CANTONAL",2025-10,1,7
EL ORO,ARENILLAS,70250,"ARENILLAS, CABECERA CANTONAL",2025-01,1,9
EL ORO,ARENILLAS,70250,"ARENILLAS, CABECERA CANTONAL",2025-02,1,8
EL ORO,ARENILLAS,70250,"ARENILLAS, CABECERA CANTONAL",2025-03,1,15
EL ORO,ARENILLAS,70250,"ARENILLAS, CABECERA CANTONAL",2025-04,1,15
EL ORO,ARENILLAS,70250,"ARENILLAS, CABECERA CANTONAL",2025-05,1,13
EL ORO,ARENILLAS,70250,"ARENILLAS, CABECERA CANTONAL",2025-06,1,19
EL ORO,ARENILLAS,70250,"ARENILLAS, CABECERA CANTONAL",2025-07,1,9
EL ORO,ARENILLAS,70250,"ARENILLAS, CABECERA CANTONAL",2025-08,1,15
EL ORO,ARENILLAS,70250,"ARENILLAS, CABECERA CANTONAL",2025-09,1,13
EL ORO,ARENILLAS,70250,"ARENILLAS, CABECERA CANTONAL",2025-10,1,9
EL ORO,EL GUABO,70650,"EL GUABO, CABECERA CANTONAL",2025-01,1,9
EL ORO,EL GUABO,70650,"EL GUABO, CABECERA CANTONAL",2025-02,1,9
EL ORO,EL GUABO,70650,"EL GUABO, CABECERA CANTONAL",2025-03,1,18
EL ORO,EL GUABO,70650,"EL GUABO, CABECERA CANTONAL",2025-04,2,22
EL ORO,EL GUABO,70650,"EL GUABO, CABECERA CANTONAL",2025-05,1,24
EL ORO,EL GUABO,70650,"EL GUABO, CABECERA CANTONAL",2025-06,1,13
EL ORO,EL GUABO,70650,"EL GUABO, CABECERA CANTONAL",2025-07,1,9
EL ORO,EL GUABO,70650,"EL GUABO, CABECERA CANTONAL",2025-08,1,18
EL ORO,EL GUABO,70650,"EL GUABO, CABECERA CANTONAL",2025-09,1,12
EL ORO,EL GUABO,70650,"EL GUABO, CABECERA CANTONAL",2025-10,1,9
EL ORO,EL GUABO,70651,BARBONES (SUCRE),2025-10,1,5
EL ORO,HUAQUILLAS,70750,"HUAQUILLAS, CABECERA CANTONAL",2025-01,2,35
EL ORO,HUAQUILLAS,70750,"HUAQUILLAS, CABECERA CANTONAL",2025-02,2,22
EL ORO,HUAQUILLAS,70750,"HUAQUILLAS, CABECERA CANTONAL",2025-03,1,22
EL ORO,HUAQUILLAS,70750,"HUAQUILLAS, CABECERA CANTONAL",2025-04,2,31
EL ORO,HUAQUILLAS,70750,"HUAQUILLAS, CABECERA CANTONAL",2025-05,2,34
EL ORO,HUAQUILLAS,70750,"HUAQUILLAS, CABECERA CANTONAL",2025-06,1,13
EL ORO,HUAQUILLAS,70750,"HUAQUILLAS, CABECERA CANTONAL",2025-07,2,24
EL ORO,HUAQUILLAS,70750,"HUAQUILLAS, CABECERA CANTONAL",2025-08,2,37
EL ORO,HUAQUILLAS,70750,"HUAQUILLAS, CABECERA CANTONAL",2025-09,2,29
EL ORO,HUAQUILLAS,70750,"HUAQUILLAS, CABECERA CANTONAL",2025-10,2,22
EL ORO,MACHALA,70150,"MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-01,0,188
EL ORO,MACHALA,70150,"MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-02,0,145
EL ORO,MACHALA,70150,"MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-03,0,169
EL ORO,MACHALA,70150,"MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-04,0,172
EL ORO,MACHALA,70150,"MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-05,0,170
EL ORO,MACHALA,70150,"MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-06,0,191
EL ORO,MACHALA,70150,"MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-07,0,189
EL ORO,MACHALA,70150,"MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-08,0,171
EL ORO,MACHALA,70150,"MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-09,0,156
EL ORO,MACHALA,70150,"MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-10,0,139
EL ORO,MACHALA,70152,EL RETIRO,2025-04,1,5
EL ORO,PASAJE,70950,"PASAJE, CABECERA CANTONAL",2025-01,1,22
EL ORO,PASAJE,70950,"PASAJE, CABECERA CANTONAL",2025-02,2,25
EL ORO,PASAJE,70950,"PASAJE, CABECERA CANTONAL",2025-03,2,26
EL ORO,PASAJE,70950,"PASAJE, CABECERA CANTONAL",2025-04,2,21
EL ORO,PASAJE,70950,"PASAJE, CABECERA CANTONAL",2025-05,2,26
EL ORO,PASAJE,70950,"PASAJE, CABECERA CANTONAL",2025-06,2,26
EL ORO,PASAJE,70950,"PASAJE, CABECERA CANTONAL",2025-07,2,33
EL ORO,PASAJE,70950,"PASAJE, CABECERA CANTONAL",2025-08,2,25
EL ORO,PASAJE,70950,"PASAJE, CABECERA CANTONAL",2025-09,2,29
EL ORO,PASAJE,70950,"PASAJE, CABECERA CANTONAL",2025-10,2,25
EL ORO,PINAS,71050,"PINAS, CABECERA CANTONAL",2025-02,1,5
EL ORO,PINAS,71050,"PINAS, CABECERA CANTONAL",2025-04,1,5
EL ORO,PINAS,71050,"PINAS, CABECERA CANTONAL",2025-08,1,5
EL ORO,PORTOVELO,71150,"PORTOVELO, CABECERA CANTONAL",2025-02,1,7
EL ORO,PORTOVELO,71150,"PORTOVELO, CABECERA CANTONAL",2025-04,1,5
EL ORO,SANTA ROSA,71250,"SANTA ROSA, CABECERA CANTONAL",2025-01,2,23
EL ORO,SANTA ROSA,71250,"SANTA ROSA, CABECERA CANTONAL",2025-02,1,20
EL ORO,SANTA ROSA,71250,"SANTA ROSA, CABECERA CANTONAL",2025-03,2,51
EL ORO,SANTA ROSA,71250,"SANTA ROSA, CABECERA CANTONAL",2025-04,2,34
EL ORO,SANTA ROSA,71250,"SANTA ROSA, CABECERA CANTONAL",2025-05,2,39
EL ORO,SANTA ROSA,71250,"SANTA ROSA, CABECERA CANTONAL",2025-06,2,34
EL ORO,SANTA ROSA,71250,"SANTA ROSA, CABECERA CANTONAL",2025-07,2,24
EL ORO,SANTA ROSA,71250,"SANTA ROSA, CABECERA CANTONAL",2025-08,2,28
EL ORO,SANTA ROSA,71250,"SANTA ROSA, CABECERA CANTONAL",2025-09,2,27
EL ORO,SANTA ROSA,71250,"SANTA ROSA, CABECERA CANTONAL",2025-10,2,30
ESMERALDAS,ATACAMES,80650,"ATACAMES, CABECERA CANTONAL",2025-01,1,9
ESMERALDAS,ATACAMES,80650,"ATACAMES, CABECERA CANTONAL",2025-02,1,16
ESMERALDAS,ATACAMES,80650,"ATACAMES, CABECERA CANTONAL",2025-03,1,20
